2.013950000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.454310000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.676010000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00
2.376190000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
2.272590000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.796820000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
2.106220000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.249650000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
2.329960000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.928040000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
