2.911400000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
2.536050000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.163960000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
2.475950000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.160080000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.076810000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.904710000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
2.838540000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+00
2.337030000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
2.081000000000000000e+05 1.000000000000000000e+00 1.000000000000000000e+00
